Trading_Day,Product,Maturity,Settlement_Price,Unit_Price,Traded_Volume,Unit_Volume
2023-12-07,FEUA,2026-12-01,"78,27",4,,3
2023-12-07,DEPM,2024-09-01,,2,,1
2023-12-07,FEUA,2026-06-01,"76,65",4,,3
2023-12-07,FEUA,2026-03-01,"76,26",4,,3
2023-12-07,FEUA,2025-12-01,"75,44",4,"16000,00",3
2023-12-07,FEUA,2025-09-01,"74,77",4,,3
2023-12-07,FEUA,2025-06-01,"74,22",4,,3
2023-12-07,FEUA,2026-09-01,"77,53",4,,3
2023-12-07,FEUA,2024-12-01,"72,68",4,"386000,00",3
2023-12-07,FEUA,2025-03-01,"73,56",4,,3
2023-12-07,DEPY,2025-01-01,"113,51",2,"84564,00",1
2023-12-07,DEPY,2026-01-01,"107,25",2,"37584,00",1
2023-12-07,DEPY,2027-01-01,"103,67",2,,1
2023-12-07,DEPY,2029-01-01,"92,00",2,,1
2023-12-07,DEPY,2028-01-01,"95,57",2,,1
2023-12-07,FEUA,2024-01-01,"70,02",4,,3
2023-12-07,FEUA,2024-02-01,"70,25",4,,3
2023-12-07,FEUA,2024-03-01,"70,47",4,"109000,00",3
2023-12-07,FEUA,2024-06-01,"71,35",4,,3
2023-12-07,FEUA,2024-09-01,"72,16",4,,3
2023-12-07,FEUA,2023-12-01,"69,65",4,"888000,00",3
2023-12-08,G3BM,2024-03-01,"39,09",2,"4458,00",1
2023-12-08,G3BM,2023-12-01,"40,31",2,,1
2023-12-08,G3BM,2024-01-01,"38,62",2,"1643496,00",1
2023-12-08,G3BM,2024-02-01,"39,08",2,"330600,00",1
2023-12-08,G3BM,2024-04-01,"38,64",2,"57600,00",1
2023-12-08,G3BM,2024-10-01,"40,18",2,,1
2023-12-08,G3BM,2024-06-01,"38,34",2,"720,00",1
2023-12-08,G3BM,2024-07-01,"38,30",2,,1
2023-12-08,G3BM,2024-08-01,"38,27",2,"744,00",1
2023-12-08,G3BM,2024-09-01,"38,47",2,"151200,00",1
2023-12-08,G3BM,2024-05-01,"38,30",2,"744,00",1
2023-12-08,G0BY,2029-01-01,,2,,1
2023-12-08,G0BM,2024-04-01,"39,55",2,"68400,00",1
2023-12-08,G0BY,2027-01-01,"30,93",2,,1
2023-12-08,G0BY,2026-01-01,"35,67",2,"17520,00",1
2023-12-08,G0BY,2025-01-01,"40,14",2,"131400,00",1
2023-12-08,G0BY,2024-01-01,"40,23",2,"35136,00",1
2023-12-08,G3BY,2029-01-01,,2,,1
2023-12-08,G0BM,2024-11-01,,2,,1
2023-12-08,G0BM,2024-10-01,"41,26",2,,1
2023-12-08,G0BM,2024-09-01,"39,33",2,"151200,00",1
2023-12-08,G0BM,2024-08-01,"39,01",2,,1
2023-12-08,G0BM,2024-07-01,"39,09",2,,1
2023-12-08,G0BM,2024-06-01,"38,88",2,,1
2023-12-08,G0BM,2024-05-01,"38,81",2,,1
2023-12-08,G3BM,2024-11-01,"42,60",2,,1
2023-12-08,G0BY,2028-01-01,"30,39",2,,1
2023-12-08,G3BM,2024-12-01,"43,19",2,,1
2023-12-08,G3BM,2026-02-01,"39,05",2,,1
2023-12-08,G3BM,2025-02-01,"43,73",2,,1
2023-12-08,G0BM,2024-03-01,"39,68",2,"1486,00",1
2023-12-08,G3BY,2028-01-01,"28,25",2,,1
2023-12-08,G3BY,2027-01-01,"29,92",2,"70080,00",1
2023-12-08,G3BY,2026-01-01,"34,48",2,"271560,00",1
2023-12-08,G3BY,2025-01-01,"39,16",2,"499320,00",1
2023-12-08,G3BY,2024-01-01,"39,42",2,"676368,00",1
2023-12-08,G3BM,2026-11-01,"36,58",2,,1
2023-12-08,G3BM,2026-10-01,"33,03",2,,1
2023-12-08,G3BM,2026-09-01,"32,38",2,,1
2023-12-08,G3BM,2026-08-01,"32,09",2,,1
2023-12-08,G3BM,2026-07-01,"32,03",2,,1
2023-12-08,G3BM,2026-06-01,"32,40",2,,1
2023-12-08,G3BM,2025-01-01,"43,63",2,,1
2023-12-08,G3BM,2026-05-01,"32,51",2,,1
2023-12-08,G3BM,2026-03-01,"38,48",2,,1
2023-12-08,G3BM,2026-01-01,"38,96",2,,1
2023-12-08,G3BM,2025-12-01,"40,00",2,,1
2023-12-08,G3BM,2025-11-01,"39,46",2,,1
2023-12-08,G3BM,2025-10-01,"37,22",2,,1
2023-12-08,G3BM,2025-09-01,"37,23",2,,1
2023-12-08,G3BM,2025-08-01,"36,91",2,,1
2023-12-08,G3BM,2025-07-01,"36,83",2,,1
2023-12-08,G3BM,2025-06-01,"37,00",2,,1
2023-12-08,G3BM,2025-05-01,"37,13",2,,1
2023-12-08,G3BM,2025-04-01,"37,98",2,,1
2023-12-08,G3BM,2025-03-01,"43,09",2,,1
2023-12-08,G3BM,2026-04-01,"33,26",2,,1
